"FECHA","HORA","CO","CO2","NO","NO2","NOX","O3","PM10","PM25","TMP","RH","WSP","WDR"
"03/04/2021",3,0.08,24,1,14,15,15,18,16,10.2,71,2.9,326
"03/04/2021",4,0.1,17,1,14,15,12,20,17,9.8,71,2.5,323
"03/04/2021",5,0.2,21,8,24,32,4,24,19,9.6,73,2.3,326
"03/04/2021",6,0.22,27,16,28,43,2,29,24,9.2,75,2.3,322
"03/04/2021",7,0.32,28,35,27,62,2,33,24,9,75,2.3,323
"03/04/2021",8,0.48,29,54,27,82,4,46,35,9.8,72,2,330
"03/04/2021",9,0.37,27,34,26,60,12,46,37,11.6,64,1.3,347
"03/04/2021",10,0.44,20,48,32,81,14,50,41,14,54,1.1,352
"03/04/2021",11,0.36,16,31,33,65,26,43,31,16.8,42,1.2,350
"03/04/2021",12,0.43,13,20,35,55,41,52,40,19.1,33,2.1,338
"03/04/2021",13,0.18,5,5,14,19,54,31,23,21.1,20,3.9,322
"03/04/2021",14,0.09,2,4,9,13,48,19,12,22.7,13,4.3,330
"03/04/2021",19,0.11,4,5,19,24,39,33,23,22.3,18,4.6,349
"03/04/2021",20,0.11,2,7,24,31,23,27,11,19.6,25,4.8,349
"03/04/2021",21,0.21,4,3,19,24,24,14,1,17.4,31,3.5,347
"03/04/2021",22,0.14,2,5,14,19,24,23,12,15.2,39,3.4,349
"03/04/2021",23,0.14,3,2,15,17,21,20,12,13.5,45,3.5,340
"03/04/2021",24,0.11,14,1,18,19,17,28,20,12.2,52,3.8,338
"04/04/2021",1,0.11,22,1,19,20,14,28,20,11,59,3.4,340
"04/04/2021",2,0.13,21,5,27,32,7,11,7,10.2,63,3.1,327
"04/04/2021",3,0.18,29,11,31,42,3,17,12,9.7,63,3.1,322
"04/04/2021",4,0.18,25,11,32,43,3,22,17,9.4,64,2.4,323
"04/04/2021",5,0.26,23,10,30,40,4,26,22,9.2,65,2.1,326
"04/04/2021",6,0.43,40,49,32,81,2,27,21,8.8,66,1.7,324
"04/04/2021",7,0.69,57,63,31,94,2,35,26,8.3,68,2.1,321
"04/04/2021",8,0.75,38,77,30,107,4,40,30,8.8,67,2.3,329
"04/04/2021",9,0.59,32,63,31,94,9,44,32,10.2,61,2.1,332
"04/04/2021",10,0.47,36,34,34,69,22,55,41,13.1,49,1.4,334
"04/04/2021",11,0.49,27,22,38,59,38,55,44,16.2,34,1.6,347
"04/04/2021",12,0.32,13,8,23,31,58,30,20,18.9,22,3,341
"04/04/2021",13,0.21,5,5,15,20,67,30,21,21.2,9,3.5,351
"04/04/2021",14,0.28,5,6,13,19,69,23,16,22.8,8,3,1
"04/04/2021",15,0.24,12,6,13,19,68,13,7,23.8,6,4,356
"04/04/2021",16,0.16,9,4,12,16,64,13,7,24.3,5,4.2,348
"04/04/2021",17,0.1,2,4,9,13,60,20,14,24.1,6,4.2,342
"04/04/2021",18,0.14,2,4,12,16,55,20,13,23.6,7,4.6,339
"04/04/2021",19,0.13,1,2,14,16,45,14,4,21.7,14,5.1,333
"04/04/2021",20,0.12,3,2,17,20,33,28,18,19.5,24,4.8,339
"04/04/2021",21,0.16,4,3,20,23,29,38,23,17,28,4.2,346
"04/04/2021",22,0.13,1,6,26,33,20,22,13,15.2,33,3.1,351
"04/04/2021",23,0.17,2,4,21,24,21,17,8,14,40,2.9,348
"04/04/2021",24,0.12,6,2,24,26,16,18,10,13,47,3.6,327
"05/04/2021",1,0.07,46,1,21,22,16,27,20,12.2,51,3,328
"05/04/2021",2,0.09,55,6,29,35,9,31,26,11.8,53,1.9,341
"05/04/2021",3,0.1,36,10,34,43,3,36,27,11.2,56,1.8,335
"05/04/2021",4,0.06,46,9,33,42,3,28,22,10.4,60,2.2,324
"05/04/2021",5,0.17,68,56,36,93,2,37,30,9.8,64,2.8,322
"05/04/2021",6,0.32,67,68,37,105,2,35,28,9.5,65,2.3,324
"05/04/2021",7,0.67,80,82,38,120,2,50,36,9.3,65,2.1,332
"05/04/2021",8,0.91,45,105,37,142,3,49,32,9.7,64,2.7,328
"05/04/2021",13,0.28,7,13,26,39,54,43,25,22.8,13,2.5,337
"05/04/2021",14,0.28,3,7,18,24,56,40,24,23.7,12,2.5,351
"05/04/2021",15,0.35,2,9,17,26,51,33,21,23.8,11,1.6,9
"05/04/2021",16,0.17,4,4,14,19,54,46,22,23.2,15,4.2,322
"05/04/2021",17,0.22,9,4,20,24,46,58,31,21.7,19,4.6,320
"05/04/2021",18,0.25,11,3,24,26,43,41,27,21.2,20,2.7,348
"05/04/2021",19,0.23,7,2,24,26,38,32,20,19.8,25,3.5,333
"05/04/2021",20,0.37,4,6,33,39,20,33,20,18.8,27,1.2,15
"05/04/2021",21,0.78,5,18,43,62,10,32,22,18.7,27,1.1,39
"05/04/2021",22,0.76,5,22,52,74,2,25,16,18.6,27,0.9,4
"05/04/2021",23,0.61,5,20,44,63,10,35,24,18.1,28,3.2,317
"05/04/2021",24,0.29,7,2,30,32,20,27,17,17.1,29,1.7,327
"06/04/2021",1,0.28,14,2,32,34,15,33,25,16.2,31,1.9,328
"06/04/2021",2,0.22,16,4,32,36,13,28,20,15.1,34,2.2,317
"06/04/2021",3,0.17,11,2,23,24,17,23,17,13.9,37,2.1,316
"06/04/2021",4,0.21,12,3,29,32,13,34,26,13.8,38,2.3,325
"06/04/2021",5,0.36,14,10,32,42,12,28,19,13.9,41,2.5,333
"06/04/2021",6,0.53,9,29,38,67,4,34,24,13.1,43,1.6,356
"06/04/2021",7,0.75,6,48,43,91,1,34,19,12.8,47,2,36
"06/04/2021",8,1.14,12,97,50,148,4,54,31,14,45,3,38
"06/04/2021",9,0.56,23,35,38,73,16,46,27,15.6,40,2.5,32
"06/04/2021",10,0.53,14,22,35,57,31,42,30,17.7,35,2.4,38
"06/04/2021",11,0.35,11,17,34,51,42,38,28,19.8,29,2.1,33
"06/04/2021",12,0.32,7,15,20,35,54,28,18,22.1,22,1.5,1
"06/04/2021",13,0.23,5,4,21,25,68,36,26,22.9,22,2.7,324
"06/04/2021",14,0.23,4,4,17,21,65,28,21,23.2,21,1.7,343
"06/04/2021",15,0.16,2,2,12,15,60,33,22,23.5,21,2.5,1
"06/04/2021",16,0.35,3,3,20,23,60,70,40,20.7,30,4,18
"06/04/2021",17,0.52,3,11,35,45,40,32,22,17.4,41,4.6,34
"06/04/2021",18,0.29,2,7,26,34,35,26,14,17.6,36,5.1,345
"06/04/2021",19,0.38,2,4,23,27,33,15,11,14.1,54,6,320
"06/04/2021",20,0.37,2,6,30,36,24,9,7,14.8,49,3.4,321
"06/04/2021",21,0.24,2,4,26,29,25,10,7,14.2,54,4.9,334
"06/04/2021",22,0.26,4,5,38,43,15,24,20,11.8,73,5.2,332
"06/04/2021",23,0.11,3,1,23,24,31,10,8,11.5,69,3.4,324
"06/04/2021",24,0.13,4,2,35,37,17,17,15,11.7,68,1,17
"07/04/2021",1,0.12,4,1,29,31,22,13,10,12,64,1.9,15
"07/04/2021",2,0.18,2,1,21,22,21,17,15,12,64,1.2,23
"07/04/2021",3,0.12,2,1,27,29,16,17,14,11.9,64,1.3,34
"07/04/2021",4,0.19,2,6,34,40,4,23,19,11.1,69,1.3,320
"07/04/2021",5,0.35,2,36,29,66,1,18,13,10.5,71,1.2,326
"07/04/2021",6,0.67,3,69,29,98,1,19,12,9.9,70,1.3,317
"07/04/2021",7,1.02,3,93,30,123,1,21,14,9.5,69,1.6,316
"07/04/2021",8,1.79,4,152,41,193,3,32,20,11.3,65,1,318
"07/04/2021",9,1.46,5,95,61,156,8,47,34,14.3,54,0.6,343
"07/04/2021",10,1.07,4,65,71,136,20,58,44,16.7,44,1.2,21
"07/04/2021",11,0.9,5,45,68,114,32,53,41,19.2,35,1.3,359
"07/04/2021",12,0.57,4,19,39,58,51,47,36,21,31,3,345
"07/04/2021",13,0.39,3,10,28,38,64,38,29,22.3,28,3.3,358
"07/04/2021",14,0.26,2,10,19,29,65,33,24,24,20,2.9,360
"07/04/2021",15,0.13,6,6,14,20,66,30,22,24.7,16,3.7,346
"07/04/2021",16,0.16,12,6,13,19,67,37,27,24.9,16,4.1,353
"07/04/2021",17,0.26,3,8,17,25,61,20,12,25,15,3.7,358
"07/04/2021",18,0.26,2,8,18,26,56,17,10,25,15,3.4,339
"07/04/2021",19,0.36,2,4,23,27,52,22,13,24.3,14,2.8,330
"07/04/2021",20,1.21,3,13,54,67,23,20,11,23,17,2.1,323
"07/04/2021",21,0.55,2,13,36,48,25,40,26,22,21,3.5,31
"07/04/2021",22,0.83,3,7,35,42,35,42,27,21.3,27,3,41
"07/04/2021",23,0.55,2,4,39,43,22,29,19,19.9,29,1.2,320
"07/04/2021",24,0.4,2,4,44,48,9,24,15,18.7,29,1.7,317
"08/04/2021",4,0.36,2,10,33,43,8,33,25,14.8,39,0.8,3
"08/04/2021",5,0.53,2,23,38,61,1,31,22,13.9,43,1.9,317
"08/04/2021",6,0.68,2,45,40,85,2,41,30,13.3,46,2.2,316
"08/04/2021",7,1.41,4,127,43,170,2,46,32,13,48,1.4,316
"08/04/2021",8,1.54,4,121,48,169,4,48,34,15.1,43,0.9,321
"08/04/2021",9,1.08,4,54,57,111,16,54,40,18.2,36,1.2,26
"08/04/2021",10,0.88,5,41,69,110,30,61,44,20,33,1.7,26
"08/04/2021",11,0.9,6,29,70,99,45,66,47,22.4,28,1.3,350
"08/04/2021",12,0.64,4,16,45,61,67,58,43,23.8,21,1.9,360
"08/04/2021",13,0.19,2,5,18,23,73,36,25,24.7,16,2.8,328
"08/04/2021",14,0.22,3,6,19,25,80,27,20,25.8,15,2.7,343
"08/04/2021",15,0.22,2,5,17,22,79,38,28,26.4,13,2.8,351
"08/04/2021",16,0.21,2,4,15,19,79,28,20,26.6,13,2.5,332
"08/04/2021",17,0.21,2,5,18,23,70,25,17,26,15,4.2,330
"08/04/2021",18,0.31,2,2,23,24,60,66,35,23.5,26,3.6,5
"08/04/2021",19,0.3,1,2,27,29,48,24,11,22.9,24,3.8,333
"08/04/2021",20,0.28,1,1,26,27,48,48,33,22,24,2.3,342
"08/04/2021",21,0.27,4,4,25,29,46,34,22,21.7,24,2.2,345
"08/04/2021",22,0.28,4,3,25,28,43,39,26,21.1,28,3,8
"08/04/2021",23,0.11,2,1,12,14,52,32,23,18.2,40,2.5,20
"08/04/2021",24,0.01,3,1,16,17,45,11,7,17.3,42,2.1,32
"09/04/2021",1,0.02,3,2,23,25,38,21,11,16.5,43,1.6,339
"09/04/2021",2,0.04,2,0,16,16,36,26,17,15.7,47,2.1,318
"09/04/2021",3,0.08,2,1,20,21,28,24,15,14.7,49,1,319
"09/04/2021",4,0.12,2,1,22,24,25,27,23,14.6,48,1,339
"09/04/2021",5,0.41,2,16,43,60,2,39,30,14.4,49,0.9,353
"09/04/2021",6,0.99,3,89,49,138,0,39,27,13.6,51,0.9,323
"09/04/2021",7,1.05,3,88,45,134,1,33,23,13.1,52,1.8,316
"09/04/2021",8,1.7,4,134,50,184,3,49,32,14.5,49,1.9,317
"09/04/2021",9,1.65,7,124,71,194,7,76,50,17.5,40,1.1,341
"09/04/2021",10,0.94,9,62,68,130,23,66,47,20.1,31,1.2,15
"09/04/2021",11,0.53,6,20,44,63,45,45,29,22.7,24,1.4,9
"09/04/2021",12,0.28,3,10,24,34,65,31,18,24,20,2,354
"09/04/2021",13,0.15,2,3,16,19,76,42,29,25.6,17,1.8,4
"09/04/2021",14,0.19,2,5,18,23,80,38,24,25.8,16,2.1,349
"09/04/2021",15,0.16,2,2,20,22,89,43,29,25.9,16,2.4,334
"09/04/2021",16,0.11,1,3,14,17,70,33,20,26,16,3.1,325
"09/04/2021",17,0.15,2,2,13,15,65,50,26,25.9,19,2.8,1
"09/04/2021",18,0.19,1,3,24,27,51,25,13,22.2,28,2.9,357
"09/04/2021",19,0.16,1,2,20,21,47,34,25,22.3,25,2.8,349
"09/04/2021",20,0.24,2,1,24,26,40,35,25,21.3,31,3,1
"09/04/2021",21,0.4,2,1,27,29,36,17,11,19.8,35,2.9,30
"09/04/2021",22,0.29,1,3,29,32,30,34,27,19.2,34,3.4,40
"09/04/2021",23,0.35,2,2,33,35,22,20,16,18.5,37,2.3,41
"09/04/2021",24,0.29,2,4,37,41,20,25,20,18.2,37,2.8,40
"10/04/2021",1,0.56,2,10,56,66,5,29,22,17.6,40,3.1,43
"10/04/2021",2,0.49,2,10,50,60,8,29,21,17.2,40,3.8,43
"10/04/2021",3,0.4,2,5,39,44,17,34,27,16.9,41,3,43
"10/04/2021",4,0.25,2,2,32,34,18,35,27,16.1,45,2.2,37
"10/04/2021",5,0.37,2,10,44,54,5,38,30,15.1,51,2,21
"10/04/2021",6,0.64,2,31,48,78,1,45,35,14.5,54,1.4,22
"10/04/2021",7,1.07,3,76,43,119,2,40,32,13.8,54,1.2,326
"10/04/2021",8,1.1,3,82,47,130,5,43,30,15.1,50,1.3,318
"10/04/2021",9,1.5,10,104,70,174,12,79,57,18.1,39,1.2,353
"10/04/2021",10,1,7,41,63,104,27,61,44,20.8,29,1.4,338
"10/04/2021",11,0.46,6,18,41,59,46,58,45,22.6,23,1.8,351
"10/04/2021",12,0.31,5,10,28,37,66,43,34,24.4,19,1.7,344
"10/04/2021",13,0.2,4,6,23,28,74,41,31,25.8,15,1.8,342
"10/04/2021",14,0.08,3,2,14,17,80,20,14,26.9,12,2.2,5
"10/04/2021",15,0.2,4,4,18,22,90,38,29,27.5,11,2.6,31
"10/04/2021",16,0.16,5,3,16,19,92,38,31,28,10,2,21
"10/04/2021",17,0.14,3,0,16,17,75,47,26,25.3,19,4.1,11
"10/04/2021",18,0.1,2,0,16,16,77,43,27,24.9,16,3.3,350
"10/04/2021",19,0.09,2,1,14,15,61,42,24,23.7,19,5.2,318
"10/04/2021",20,0.05,2,1,11,13,55,16,10,22.3,22,5.3,317
"10/04/2021",21,0.15,2,1,18,19,47,36,22,22.1,22,2.1,35
"10/04/2021",22,0.49,2,5,45,50,27,56,34,22.3,23,4.3,43
"10/04/2021",23,0.41,2,2,41,43,29,33,20,21.1,26,2.9,37
"10/04/2021",24,0.28,3,1,29,30,32,27,19,20,29,2.3,34
"11/04/2021",1,0.29,2,1,35,36,23,36,29,18.8,28,1.7,21
"11/04/2021",2,0.33,2,4,39,43,15,37,31,17.9,30,0.9,339
"11/04/2021",3,0.25,1,2,31,33,14,32,26,16.8,33,1.3,328
"11/04/2021",4,0.27,1,1,30,32,14,31,24,15.8,35,1.5,318
"11/04/2021",5,0.29,2,3,33,36,10,29,23,15.1,37,1.7,317
"11/04/2021",6,0.46,2,15,38,53,3,41,33,14.4,39,2,316
"11/04/2021",7,0.64,2,29,41,70,3,46,37,14.1,40,2.3,317
"11/04/2021",8,0.96,2,48,43,91,6,50,37,15.4,37,1.8,320
"11/04/2021",9,0.7,6,40,45,85,17,55,39,18.2,30,2.2,334
"11/04/2021",10,0.24,21,19,33,52,38,56,41,20.4,24,2.5,350
"11/04/2021",11,0.37,22,8,29,37,60,50,36,22.9,21,1.7,1
"11/04/2021",12,0.18,6,4,21,24,78,49,39,24.5,18,2.1,33
"11/04/2021",13,0.14,5,6,18,24,75,42,31,25.8,16,3.2,39
"11/04/2021",14,0.05,4,2,12,13,97,36,28,26.2,16,2.3,10
"11/04/2021",15,0.08,3,2,13,15,101,48,38,27,15,2.1,23
"11/04/2021",16,0.08,2,0,12,12,97,37,28,26.9,17,3.2,4
"11/04/2021",17,0.03,2,1,11,12,61,38,22,25.6,20,4.3,340
"11/04/2021",18,0.01,2,1,11,12,68,47,33,25.4,19,4.2,334
"11/04/2021",19,0.03,2,1,12,13,58,30,18,24.2,21,5.2,319
"11/04/2021",20,0.08,2,1,15,16,53,47,36,23.8,21,3.7,317
"11/04/2021",21,0.04,2,1,14,15,46,19,13,22.7,22,3.8,321
"11/04/2021",22,0.12,2,1,16,17,40,20,17,21.5,22,1.6,4
"11/04/2021",23,0.27,2,5,31,36,23,21,15,20.3,24,0.7,346
"11/04/2021",24,0.3,2,1,24,25,31,51,42,20.3,24,1.3,3
"12/04/2021",1,0.23,2,1,33,35,19,28,21,19.5,26,1.3,23
"12/04/2021",2,0.3,2,2,34,36,14,46,38,18.5,28,1.4,319
"12/04/2021",3,0.19,1,1,21,22,18,45,37,17.2,31,2,317
"12/04/2021",4,0.18,1,2,27,29,12,42,36,16.3,33,2.1,316
"12/04/2021",5,0.29,2,10,34,44,7,43,36,15.8,33,1.8,318
"12/04/2021",6,0.91,3,91,44,134,2,58,48,15.9,33,1.1,324
"12/04/2021",7,1.17,5,116,46,162,2,67,53,15.6,34,0.7,328
"12/04/2021",8,1.73,5,159,57,217,3,67,49,17.5,31,0.5,331
"12/04/2021",9,1.44,5,113,70,182,8,71,53,19.8,27,0.9,360
"12/04/2021",10,0.75,5,42,62,104,25,60,45,21.7,23,1.3,22
"12/04/2021",11,0.75,4,19,58,77,49,67,48,23.1,21,2.1,8
"12/04/2021",12,0.36,4,10,33,43,69,60,45,24.6,18,2.1,16
"12/04/2021",13,0.09,3,6,20,26,72,45,33,25.8,17,2.8,35
"12/04/2021",14,0.18,4,5,22,27,86,51,38,26.5,16,3,36
"12/04/2021",15,0.12,3,1,16,18,101,43,34,26.9,15,2.1,11
"12/04/2021",16,0.15,2,2,18,20,89,47,36,27,16,3.1,336
"12/04/2021",17,0.14,1,2,19,21,70,42,30,25.4,18,6.4,318
"12/04/2021",18,0.14,1,2,21,22,64,42,32,25.1,19,4.7,325
"12/04/2021",19,0.09,2,1,16,18,55,80,43,23.4,24,6,324
"12/04/2021",20,0.13,2,1,16,17,56,29,22,21.6,29,4.9,316
"12/04/2021",21,0.09,3,1,17,19,56,33,26,20.7,32,5.3,323
"12/04/2021",22,0.19,7,2,34,37,30,69,43,19.9,38,3.4,335
"12/04/2021",23,0.07,2,1,35,36,30,30,24,18.9,41,2.9,324
"12/04/2021",24,0.06,2,1,25,26,37,43,34,18.7,41,3.3,317
"13/04/2021",1,0.01,2,0,15,16,41,31,25,18,42,1.8,319
"13/04/2021",2,0.05,2,0,17,17,36,31,26,17.2,43,1.5,318
"13/04/2021",3,0.04,1,0,15,15,36,31,26,16.5,44,2,317
"13/04/2021",4,0.14,1,0,18,19,30,36,31,16.3,44,0.8,353
"13/04/2021",5,0.39,2,10,45,56,9,42,36,16.4,43,0.9,345
"13/04/2021",6,0.6,2,27,54,80,2,41,33,16.2,43,1,5
"13/04/2021",7,1.13,4,81,58,139,2,58,45,16.1,44,0.8,320
"13/04/2021",8,1.46,3,105,58,163,3,56,43,16.8,43,1.6,319
"13/04/2021",9,1.08,4,64,61,125,12,61,47,18.9,37,1.4,320
"13/04/2021",10,0.84,12,43,67,110,24,69,54,21.1,32,1.3,337
"13/04/2021",11,0.53,6,18,42,60,51,56,44,22.9,26,1.8,7
"13/04/2021",12,0.32,3,4,21,25,74,45,34,24.3,24,2.3,343
"13/04/2021",13,0.37,3,8,24,31,89,49,39,25,23,2.3,10
"13/04/2021",14,0.22,3,4,17,21,82,36,27,25.9,20,2.1,7
"13/04/2021",15,0.23,3,3,17,21,84,42,31,26.2,19,1.9,14
"13/04/2021",16,0.19,3,3,22,24,80,53,35,25.5,20,5.3,316
"13/04/2021",17,0.27,2,2,31,33,67,48,33,23.9,24,3.2,339
"13/04/2021",18,0.39,2,6,34,39,53,60,42,22.1,29,3.7,25
"13/04/2021",19,0.3,6,5,35,40,38,43,25,19.5,41,4,346
"13/04/2021",20,0.11,2,2,21,22,47,31,23,17.1,51,5.9,319
"13/04/2021",21,0.18,2,4,29,33,32,22,19,15,62,3.8,323
"13/04/2021",22,0.14,2,2,22,23,38,14,11,15.6,57,3.8,317
"13/04/2021",23,0.17,2,1,21,22,32,21,19,15.4,59,1.7,341
"13/04/2021",24,0.11,2,1,21,22,25,22,18,15.1,59,1.5,329
"14/04/2021",4,0.28,1,11,31,42,4,33,28,13.7,65,1.3,10
"14/04/2021",5,0.46,1,14,39,53,0,39,34,13.5,67,1.1,353
"14/04/2021",6,0.65,2,59,34,94,1,36,29,12.9,67,1.1,330
"14/04/2021",7,1.4,3,114,41,155,0,47,36,13.1,67,1.3,360
"14/04/2021",8,1.98,5,164,50,214,1,53,38,14.3,63,1.6,317
"14/04/2021",9,1.57,8,121,66,187,6,69,52,16.4,55,1.5,320
"14/04/2021",10,1.44,8,80,79,158,16,83,64,18.5,46,1.7,325
"14/04/2021",11,0.61,4,24,48,72,48,59,45,21.2,33,1.3,353
"14/04/2021",12,0.45,4,11,32,42,66,55,42,23.2,27,2.4,347
"14/04/2021",13,0.17,3,5,15,21,74,40,30,24.6,23,3.1,339
"14/04/2021",14,0.2,2,4,13,17,80,42,32,25.5,21,2.8,339
"14/04/2021",15,0.14,2,3,15,18,73,38,29,25.6,19,3.9,322
"14/04/2021",16,0.08,2,3,18,21,62,24,16,24.8,19,3,327
"14/04/2021",17,0.08,1,2,14,16,61,37,28,25.1,18,3.4,28
"14/04/2021",18,0.16,1,2,22,25,57,30,20,23.7,20,2.8,28
"14/04/2021",19,0.14,2,2,20,21,50,30,14,21.7,27,8.1,316
"14/04/2021",21,0.13,2,2,17,19,43,9,7,18.1,40,3.8,334
"14/04/2021",22,0.03,4,3,20,23,39,32,23,16.8,46,3.8,343
"14/04/2021",23,0.07,2,1,16,17,38,17,13,15.8,47,3.4,325
"14/04/2021",24,0.07,1,1,15,16,37,16,14,15.5,50,1.8,321
"15/04/2021",1,0.07,1,0,14,14,34,22,21,15.1,54,1.8,324
"15/04/2021",2,0.01,1,0,13,14,30,20,17,14.6,55,2.2,343
"15/04/2021",3,0.05,1,0,15,15,29,21,17,14.5,54,2.1,22
"15/04/2021",4,0.08,1,1,25,26,20,21,16,14.6,53,2.1,40
"15/04/2021",5,0.28,2,13,39,52,5,29,23,14,54,1.7,318
"15/04/2021",6,0.66,3,56,44,101,3,27,21,13.4,56,1.6,320
"15/04/2021",7,1.05,6,96,47,144,2,46,34,13.3,58,1.9,317
"15/04/2021",8,1.51,6,131,47,178,4,46,33,14.1,54,1.6,316
"15/04/2021",9,1,5,71,48,119,11,43,32,16.5,47,1.5,322
"15/04/2021",10,0.69,4,36,52,88,28,36,28,19.7,36,0.8,353
"15/04/2021",11,0.7,7,37,60,97,34,51,40,22.1,29,1.2,5
"15/04/2021",12,0.2,2,9,19,28,56,32,23,23.7,23,3.1,333
"15/04/2021",13,0.13,2,4,13,17,71,36,25,24.8,21,2.5,1
"15/04/2021",14,0.17,2,5,16,21,79,42,32,25.8,19,2.3,8
"15/04/2021",15,0.16,2,6,22,27,80,26,20,26.8,15,1.7,357
"15/04/2021",16,0.11,2,2,15,16,91,35,26,27.2,14,2.3,355
"15/04/2021",17,0.2,2,2,22,23,91,31,22,26.5,16,2.9,324
"15/04/2021",18,0.15,1,3,21,24,57,30,16,24.7,20,6.7,317
"15/04/2021",19,0.15,2,3,21,24,55,21,14,25.4,17,2.4,317
"15/04/2021",20,0.45,1,4,40,44,33,25,17,24,21,2.8,319
"15/04/2021",21,0.27,1,3,26,29,39,13,10,22.7,24,1.6,326
"15/04/2021",22,0.24,1,1,28,29,37,33,26,21.5,28,2,29
"15/04/2021",23,0.32,2,1,35,36,25,19,13,20.6,29,1.3,349
"15/04/2021",24,0.5,1,3,44,47,13,19,12,20,31,1.3,323
"16/04/2021",1,1.28,3,9,54,63,8,43,32,19.4,33,1.1,327
"16/04/2021",2,0.65,2,20,52,72,2,41,32,18.4,35,1.1,360
"16/04/2021",3,0.24,2,5,36,41,12,27,20,17.6,36,0.9,336
"16/04/2021",4,0.23,1,4,35,39,8,32,25,16.7,38,1.4,318
"16/04/2021",5,0.38,1,9,37,46,6,29,23,15.8,41,1.3,319
"16/04/2021",6,0.75,2,50,43,93,1,42,34,15.4,42,1.4,316
"16/04/2021",7,1.39,3,120,45,165,1,50,37,14.9,44,1.9,317
"16/04/2021",8,1.75,5,151,53,204,3,55,36,16.6,39,1.3,321
"16/04/2021",9,1.39,6,105,66,170,9,72,48,19.5,32,1,3
"16/04/2021",10,0.54,5,26,42,69,31,52,39,21.4,24,1.9,331
"16/04/2021",11,0.34,2,8,20,28,56,36,27,23.1,20,2.1,335
"16/04/2021",12,0.26,2,6,14,20,61,34,26,24.6,18,2.1,2
"16/04/2021",13,0.17,4,7,18,25,71,39,28,25.5,16,2.9,28
"16/04/2021",14,0.1,3,2,14,16,86,49,39,26.5,15,2.7,25
"16/04/2021",15,0.11,3,2,15,17,99,43,34,27.1,14,1.9,18
"16/04/2021",16,0.17,2,4,16,20,108,45,35,27.7,14,2.4,335
"16/04/2021",17,0.2,2,1,18,19,115,45,35,28.3,13,1.3,344
"16/04/2021",18,0.31,2,1,26,27,81,52,36,26.6,18,3.7,350
"16/04/2021",19,0.28,2,3,27,30,71,50,33,24.3,22,3.4,344
"16/04/2021",20,0.57,2,8,39,47,57,42,30,24.2,22,1.1,26
"16/04/2021",21,0.76,2,5,57,62,22,50,38,23.2,23,2.1,331
"16/04/2021",22,0.37,1,2,32,35,30,44,31,21.9,22,2.1,329
"16/04/2021",23,0.12,1,0,17,17,43,43,34,21.2,22,2.5,327
"16/04/2021",24,0.35,1,2,32,34,24,55,44,20.2,24,1.6,28
"17/04/2021",1,0.28,2,1,34,35,22,32,24,19.1,26,1.6,32
"17/04/2021",2,0.29,2,1,31,32,22,38,31,18.7,27,1.1,354
"17/04/2021",3,0.35,1,3,33,36,13,38,30,17.6,32,1.2,324
"17/04/2021",4,0.4,1,7,41,48,4,36,29,17,34,1.4,317
"17/04/2021",5,0.64,1,16,41,57,2,41,33,16.3,36,1.9,316
"17/04/2021",6,0.74,2,45,43,88,2,41,30,15.9,36,1.4,325
"17/04/2021",7,1.22,4,104,45,149,1,44,33,15.6,37,1.2,317
"17/04/2021",8,1.25,4,101,50,151,4,56,41,16.6,35,1.6,317
"17/04/2021",9,1.52,13,132,68,200,7,88,59,19.5,27,2.1,325
"17/04/2021",10,0.83,6,41,57,98,25,72,51,21.8,23,1.5,340
"17/04/2021",11,0.62,4,18,46,64,50,54,39,24.2,19,1.8,29
"17/04/2021",12,0.31,4,7,30,36,71,40,27,25.5,16,3.5,37
"17/04/2021",13,0.18,3,4,20,24,88,51,39,26.9,14,3,33
"17/04/2021",14,0.22,3,2,15,18,104,59,44,27.8,14,3.2,32
"17/04/2021",15,0.17,3,1,15,16,98,43,32,27.7,14,4.3,35
"17/04/2021",16,0.1,3,1,10,12,70,44,24,28.7,12,3.9,359
"17/04/2021",17,0.07,3,1,11,12,62,55,29,28.1,13,4.7,341
"17/04/2021",18,0.06,2,1,10,11,58,52,28,27.2,14,4.7,352
"17/04/2021",19,0.04,1,1,10,10,49,39,23,25.8,15,3.9,349
"17/04/2021",20,0.1,1,1,12,13,43,44,28,23.8,16,3.1,340
"17/04/2021",21,0.14,1,1,13,14,40,43,30,22.5,16,3.5,317
"17/04/2021",22,0.2,1,2,22,23,29,28,19,21.2,17,2,324
"17/04/2021",23,0.24,3,1,23,24,26,20,14,20.4,20,1.6,335
"17/04/2021",24,0.42,10,3,37,40,14,30,19,19.3,26,1.3,324
"18/04/2021",1,0.38,2,3,32,35,13,25,19,18.3,23,1.3,320
"18/04/2021",2,0.31,2,4,30,34,12,33,25,17.1,25,1.4,318
"18/04/2021",3,0.42,3,5,36,41,4,34,26,16.2,29,1.7,318
"18/04/2021",4,0.3,2,4,28,32,9,27,21,15.2,29,1.1,321
"18/04/2021",5,0.35,1,4,26,30,9,31,25,14.5,32,1.4,317
"18/04/2021",6,0.58,4,31,35,66,2,48,31,13.9,36,2.2,320
"18/04/2021",7,0.79,4,49,36,86,2,53,37,13.7,43,2.7,319
"18/04/2021",11,0.48,5,13,38,51,56,52,41,23.3,19,2.4,41
